motorista_id,idade,experiencia_anos,renda_mensal_estimada,regiao_atuacao,tipo_servico_principal,data_cadastro,tem_cnh_categoria_b,tem_cnh_categoria_d,score_motorista,horas_trabalho_semana,possui_veiculo_proprio
2804,46,0.5,6776.8,Belo Horizonte - MG,Uber/99,2024-08-10,True,False,4.4,48.0,True
2805,39,5.2,1500.0,Belo Horizonte - MG,Executivo,2024-06-09,True,False,3.4,24.0,True
2806,34,4.4,1538.83,Belo Horizonte - MG,Uber/99,2024-01-01,True,False,4.9,33.0,False
2807,35,1.2,3565.94,Belo Horizonte - MG,Delivery,2024-03-09,True,False,3.0,36.0,True
2808,27,3.2,3260.77,São Paulo - SP,Delivery,2024-02-23,True,False,3.6,63.0,True
2809,36,3.8,11672.34,Belo Horizonte - MG,Executivo,2024-04-29,True,False,2.9,51.0,False
2810,46,1.3,2631.12,Brasília - DF,Delivery,2024-07-24,True,False,4.9,50.0,True
2811,38,0.8,5625.97,Rio de Janeiro - RJ,Delivery,2024-02-22,True,False,4.5,32.0,True
2812,31,11.1,4962.47,Belo Horizonte - MG,Uber/99,2024-09-03,True,False,4.6,37.0,False
2813,47,4.8,5204.2,Brasília - DF,Uber/99,2024-04-24,True,False,4.6,50.0,False
2814,48,1.6,1939.28,São Paulo - SP,Uber/99,2024-06-14,True,False,4.4,65.0,False
2815,39,1.3,5523.97,São Paulo - SP,Uber/99,2024-06-25,True,False,3.7,42.0,False
2816,56,2.9,1500.0,Rio de Janeiro - RJ,Turismo,2024-03-10,True,True,4.0,28.0,False
2817,32,0.5,1500.0,Belo Horizonte - MG,Uber/99,2024-10-22,True,False,4.9,58.0,False
2818,37,1.5,2897.0,Rio de Janeiro - RJ,Uber/99,2024-06-30,True,False,4.8,63.0,True
2819,22,0.5,3295.1,Belo Horizonte - MG,Uber/99,2024-05-19,True,False,3.4,51.0,False
2820,45,3.1,2552.26,Curitiba - PR,Turismo,2024-09-30,True,False,4.5,41.0,False
2821,58,1.9,1500.0,Rio de Janeiro - RJ,Uber/99,2024-11-12,True,False,3.4,37.0,True
2822,31,0.5,1584.75,Brasília - DF,Executivo,2024-12-05,True,False,4.8,51.0,False
2823,39,1.0,2475.14,São Paulo - SP,Uber/99,2024-12-17,True,False,3.8,41.0,False
2824,33,0.5,1500.0,São Paulo - SP,Uber/99,2024-05-06,True,False,4.6,65.0,False
2825,22,0.5,12000.0,Brasília - DF,Executivo,2024-03-11,True,False,4.6,53.0,False
2826,32,0.5,1500.0,Curitiba - PR,Uber/99,2024-10-06,True,False,4.7,42.0,True
2827,47,0.5,1945.03,Belo Horizonte - MG,Delivery,2024-12-31,True,False,5.0,41.0,True
2828,49,0.5,3274.54,São Paulo - SP,Uber/99,2024-01-30,True,True,3.6,30.0,False
2829,23,1.4,6476.55,Salvador - BA,Delivery,2024-10-06,True,False,4.6,39.0,True
2830,50,1.8,2802.23,São Paulo - SP,Uber/99,2024-03-29,True,False,5.0,36.0,False
2831,45,2.7,5656.98,São Paulo - SP,Turismo,2024-09-07,True,False,3.4,24.0,True
2832,29,4.5,2539.95,Belo Horizonte - MG,Executivo,2024-05-08,True,False,4.0,40.0,False
2833,27,1.7,4448.66,Belo Horizonte - MG,Uber/99,2024-05-12,True,True,4.5,51.0,False
2834,28,4.1,5810.47,São Paulo - SP,Uber/99,2024-12-30,True,False,5.0,33.0,False
2835,39,9.8,7807.65,Curitiba - PR,Uber/99,2024-07-08,True,False,4.2,40.0,False
2836,40,1.4,6322.05,Salvador - BA,Delivery,2024-12-03,True,False,4.5,32.0,True
2837,22,3.3,5708.76,Brasília - DF,Uber/99,2024-07-13,True,False,3.7,36.0,False
2838,49,5.0,2057.4,São Paulo - SP,Uber/99,2024-09-13,True,False,4.5,57.0,True
2839,34,1.1,4650.99,São Paulo - SP,Uber/99,2024-10-29,True,False,4.1,42.0,False
2840,48,0.5,2060.26,São Paulo - SP,Uber/99,2024-03-08,True,False,5.0,22.0,False
2841,30,3.4,3650.02,Brasília - DF,Uber/99,2024-11-26,True,False,5.0,46.0,False
2842,29,0.5,5110.19,Belo Horizonte - MG,Delivery,2024-07-21,True,False,3.1,51.0,False
2843,45,5.2,2232.84,Curitiba - PR,Uber/99,2024-02-08,True,False,3.6,45.0,False
2844,38,0.5,3686.34,Rio de Janeiro - RJ,Executivo,2024-08-29,True,True,5.0,51.0,True
2845,27,0.5,12000.0,São Paulo - SP,Delivery,2024-06-24,True,True,4.3,49.0,False
2846,30,0.7,8035.27,Belo Horizonte - MG,Executivo,2024-10-11,True,False,4.4,33.0,False
2847,46,0.9,3408.92,Rio de Janeiro - RJ,Uber/99,2024-11-14,True,False,5.0,48.0,False
2848,27,0.5,12000.0,Belo Horizonte - MG,Uber/99,2024-07-07,True,False,3.9,35.0,True
2849,52,0.5,3834.06,Curitiba - PR,Uber/99,2024-03-19,True,False,4.4,53.0,True
2850,31,2.3,5708.23,Rio de Janeiro - RJ,Uber/99,2024-06-29,True,False,3.8,51.0,False
2851,54,1.7,4768.36,São Paulo - SP,Uber/99,2024-12-10,True,False,4.7,60.0,False
2852,48,2.3,1500.0,Curitiba - PR,Uber/99,2024-04-09,True,False,4.2,22.0,False
2853,37,0.9,1601.28,São Paulo - SP,Delivery,2024-06-01,True,True,3.1,54.0,False
2854,51,5.0,1500.0,Salvador - BA,Delivery,2024-10-11,True,False,3.9,43.0,False
2855,59,4.4,8359.99,São Paulo - SP,Uber/99,2024-12-09,True,False,4.4,46.0,False
2856,29,3.1,1736.87,São Paulo - SP,Uber/99,2024-01-16,True,False,4.3,35.0,True
2857,51,7.2,2119.09,Rio de Janeiro - RJ,Uber/99,2024-09-13,True,False,5.0,37.0,False
2858,30,2.0,2439.12,São Paulo - SP,Uber/99,2024-05-12,True,False,3.8,35.0,False
2859,54,4.9,6257.03,São Paulo - SP,Uber/99,2024-10-13,True,False,5.0,70.0,False
2860,49,3.2,5684.81,São Paulo - SP,Delivery,2024-12-06,True,False,5.0,30.0,True
2861,24,4.0,3290.89,Brasília - DF,Delivery,2024-02-26,True,True,4.7,68.0,False
2862,26,0.8,1500.0,Salvador - BA,Uber/99,2024-01-09,True,False,3.9,20.0,False
2863,51,2.7,4358.58,Brasília - DF,Delivery,2024-01-16,True,False,3.3,57.0,False
2864,47,0.5,1500.0,Curitiba - PR,Executivo,2024-10-26,True,True,5.0,51.0,False
2865,53,0.9,7676.52,Brasília - DF,Uber/99,2024-10-27,True,False,4.3,34.0,True
2866,24,3.9,1500.0,Curitiba - PR,Uber/99,2024-02-27,True,False,5.0,70.0,False
2867,46,1.4,1662.48,São Paulo - SP,Executivo,2024-09-27,True,False,4.8,52.0,False
2868,32,1.9,1500.0,Rio de Janeiro - RJ,Delivery,2024-03-18,True,False,5.0,30.0,True
2869,55,9.1,5277.32,Curitiba - PR,Turismo,2024-08-26,True,False,3.5,36.0,True
2870,29,3.2,8454.48,Belo Horizonte - MG,Uber/99,2024-08-21,True,False,4.5,29.0,False
2871,33,0.6,9186.41,Brasília - DF,Uber/99,2024-04-26,True,False,4.5,24.0,True
2872,28,2.4,1853.45,Brasília - DF,Delivery,2024-08-17,True,False,5.0,47.0,False
2873,54,4.0,10051.81,São Paulo - SP,Uber/99,2024-04-06,True,True,4.1,58.0,False
2874,21,6.8,3946.64,Brasília - DF,Uber/99,2024-11-15,True,False,2.9,28.0,False
2875,29,0.5,2301.33,São Paulo - SP,Uber/99,2024-04-12,True,False,4.3,40.0,False
2876,48,1.7,1500.0,Salvador - BA,Turismo,2024-12-03,True,False,4.0,47.0,False
2877,55,0.6,1789.86,São Paulo - SP,Delivery,2024-06-03,True,False,5.0,37.0,False
2878,26,3.2,3328.75,Curitiba - PR,Uber/99,2024-03-04,True,False,4.4,65.0,True
2879,26,1.2,4021.21,São Paulo - SP,Uber/99,2024-11-01,True,False,4.0,43.0,False
2880,47,0.9,12000.0,Curitiba - PR,Uber/99,2024-11-15,True,False,3.3,25.0,True
2881,32,2.0,6132.63,São Paulo - SP,Uber/99,2024-06-18,True,False,4.2,49.0,False
2882,49,1.3,4011.74,Brasília - DF,Uber/99,2024-03-04,True,False,4.3,60.0,True
2883,28,1.4,5859.63,Belo Horizonte - MG,Uber/99,2024-08-24,True,False,3.6,39.0,False
2884,21,8.6,2642.69,Salvador - BA,Uber/99,2024-08-24,True,False,3.5,31.0,False
2885,35,5.3,3491.21,São Paulo - SP,Uber/99,2024-10-07,True,False,3.6,59.0,False
2886,26,1.4,4211.36,São Paulo - SP,Uber/99,2024-08-08,True,False,3.9,39.0,False
2887,23,2.0,3779.16,Curitiba - PR,Delivery,2024-09-28,True,False,4.5,67.0,False
2888,32,0.5,5169.84,São Paulo - SP,Uber/99,2024-01-24,True,False,4.3,35.0,False
2889,49,0.6,4631.9,Rio de Janeiro - RJ,Uber/99,2024-01-17,True,True,5.0,40.0,False
2890,58,2.9,1500.0,Brasília - DF,Uber/99,2024-12-15,True,False,3.6,24.0,False
2891,41,1.9,4404.3,São Paulo - SP,Executivo,2024-06-27,True,False,3.5,34.0,False
2892,33,5.4,8822.12,Salvador - BA,Delivery,2024-01-08,True,False,3.4,40.0,False
2893,32,3.2,5558.85,São Paulo - SP,Uber/99,2024-03-25,True,False,4.7,34.0,False
2894,54,2.9,5129.46,Belo Horizonte - MG,Uber/99,2024-08-30,True,False,3.3,48.0,True
2895,48,1.5,1500.0,São Paulo - SP,Uber/99,2024-08-19,True,False,4.2,50.0,False
2896,36,3.1,1500.0,Salvador - BA,Uber/99,2024-08-19,True,False,3.5,49.0,False
2897,53,1.0,2230.29,Rio de Janeiro - RJ,Uber/99,2024-10-04,True,False,3.7,20.0,False
2898,27,1.5,4163.1,Belo Horizonte - MG,Uber/99,2024-08-30,True,True,5.0,49.0,False
2899,58,11.7,4420.18,Rio de Janeiro - RJ,Uber/99,2024-05-30,True,False,3.7,47.0,False
2900,44,0.5,1500.0,São Paulo - SP,Uber/99,2024-02-01,True,False,4.6,46.0,False
2901,28,0.5,1500.0,Curitiba - PR,Uber/99,2024-11-26,True,False,4.0,40.0,False
2902,36,6.9,4324.07,Rio de Janeiro - RJ,Uber/99,2024-12-10,True,False,4.6,37.0,False
2903,46,1.3,9215.19,São Paulo - SP,Delivery,2024-06-02,True,True,3.2,32.0,False
2904,23,3.1,5938.01,Salvador - BA,Uber/99,2024-10-18,True,False,4.0,70.0,True
2905,53,1.6,4184.57,Curitiba - PR,Delivery,2024-02-24,True,False,4.5,34.0,False
2906,42,6.5,6818.66,Belo Horizonte - MG,Executivo,2024-03-04,True,False,3.6,43.0,False
2907,29,0.8,2992.46,São Paulo - SP,Executivo,2024-12-03,True,False,4.1,33.0,True
2908,31,7.0,2252.08,São Paulo - SP,Uber/99,2024-12-18,True,False,4.2,49.0,True
2909,24,1.9,3991.66,Salvador - BA,Uber/99,2024-04-16,True,False,5.0,35.0,False
2910,41,0.5,1928.46,Rio de Janeiro - RJ,Delivery,2024-08-02,True,False,4.2,60.0,False
2911,27,0.5,2572.93,Curitiba - PR,Delivery,2024-04-27,True,False,4.4,32.0,False
2912,48,13.9,12000.0,São Paulo - SP,Uber/99,2024-04-03,True,False,5.0,28.0,False
2913,30,4.3,6831.09,Brasília - DF,Uber/99,2024-06-05,True,False,3.9,39.0,False
2914,21,2.8,4071.57,Rio de Janeiro - RJ,Turismo,2024-06-07,True,False,3.2,52.0,False
2915,51,4.1,4288.83,São Paulo - SP,Uber/99,2024-12-10,True,False,2.9,31.0,False
2916,34,3.7,6020.9,São Paulo - SP,Uber/99,2024-02-06,True,False,4.2,67.0,False
2917,38,1.6,3009.74,São Paulo - SP,Uber/99,2024-04-10,True,False,4.7,24.0,False
2918,30,2.9,2216.45,Curitiba - PR,Executivo,2024-09-20,True,False,3.7,68.0,False
2919,29,3.7,4675.16,Salvador - BA,Uber/99,2024-07-14,True,False,3.2,27.0,False
2920,31,0.6,5328.37,São Paulo - SP,Delivery,2024-03-29,True,False,4.4,49.0,False
2921,58,0.5,2188.89,Rio de Janeiro - RJ,Uber/99,2024-04-23,True,False,4.6,62.0,False
2922,25,4.0,2195.96,Belo Horizonte - MG,Uber/99,2024-12-19,True,False,3.6,38.0,True
2923,45,1.7,4935.8,Rio de Janeiro - RJ,Delivery,2024-01-03,True,False,4.3,42.0,False
2924,35,1.2,1500.0,São Paulo - SP,Uber/99,2024-06-28,True,False,4.1,42.0,False
2925,24,0.7,9513.36,São Paulo - SP,Uber/99,2024-10-02,True,False,3.8,21.0,False
2926,36,5.0,6542.58,Belo Horizonte - MG,Uber/99,2024-07-03,True,False,4.2,26.0,False
2927,39,4.7,3783.92,São Paulo - SP,Delivery,2024-07-24,True,False,3.8,35.0,False
2928,21,5.1,2518.86,Rio de Janeiro - RJ,Uber/99,2024-07-20,True,True,4.5,46.0,True
2929,40,1.7,7939.77,São Paulo - SP,Delivery,2024-07-25,True,False,3.7,52.0,True
2930,30,0.5,2526.62,São Paulo - SP,Uber/99,2024-12-23,True,True,4.9,50.0,False
2931,42,3.2,1638.58,São Paulo - SP,Uber/99,2024-06-29,True,False,5.0,46.0,False
2932,29,3.5,2590.17,Brasília - DF,Uber/99,2024-04-01,True,False,3.1,32.0,False
2933,42,5.8,7862.22,Rio de Janeiro - RJ,Executivo,2024-11-27,True,False,5.0,50.0,True
2934,59,1.5,6811.14,Rio de Janeiro - RJ,Uber/99,2024-05-01,True,True,3.5,63.0,True
2935,23,3.9,5700.79,São Paulo - SP,Uber/99,2024-03-25,True,False,3.7,67.0,False
2936,42,6.8,3294.26,Rio de Janeiro - RJ,Turismo,2024-08-01,True,False,5.0,38.0,False
2937,34,1.6,11251.05,São Paulo - SP,Uber/99,2024-02-06,True,False,4.6,45.0,False
2938,29,0.5,4558.12,Brasília - DF,Uber/99,2024-08-09,True,False,3.4,30.0,True
2939,24,3.2,2609.8,São Paulo - SP,Uber/99,2024-09-02,True,False,4.5,20.0,True
2940,43,3.7,1938.24,Curitiba - PR,Delivery,2024-09-08,True,False,4.3,44.0,False
2941,21,0.8,1500.0,Salvador - BA,Executivo,2024-04-13,True,False,4.0,50.0,True
2942,35,1.9,2300.54,Belo Horizonte - MG,Uber/99,2024-04-08,True,False,4.6,56.0,False
2943,36,2.2,5228.93,Rio de Janeiro - RJ,Uber/99,2024-11-08,True,False,5.0,63.0,False
2944,35,3.0,1656.01,São Paulo - SP,Uber/99,2024-07-23,True,False,4.1,66.0,False
2945,46,6.8,7328.85,São Paulo - SP,Delivery,2024-08-03,True,True,3.7,56.0,False
2946,37,1.8,3143.52,Rio de Janeiro - RJ,Turismo,2024-04-14,True,False,3.4,57.0,True
2947,36,1.8,2668.37,São Paulo - SP,Uber/99,2024-03-09,True,False,3.9,67.0,False
2948,37,0.5,4782.03,Rio de Janeiro - RJ,Uber/99,2024-09-13,True,True,4.2,54.0,False
2949,28,2.4,2859.1,Salvador - BA,Delivery,2024-11-16,True,True,3.6,58.0,True
2950,21,5.5,3373.15,Belo Horizonte - MG,Uber/99,2024-11-04,True,True,3.8,35.0,False
2951,49,1.3,5470.17,São Paulo - SP,Uber/99,2024-04-15,True,False,5.0,55.0,False
2952,24,5.1,5528.75,Salvador - BA,Delivery,2024-02-02,True,True,3.0,20.0,False
2953,47,3.6,6504.26,Belo Horizonte - MG,Uber/99,2024-12-20,True,False,4.6,64.0,False
2954,30,6.0,2111.85,São Paulo - SP,Uber/99,2024-08-20,True,True,4.5,28.0,False
2955,48,0.6,1687.7,Belo Horizonte - MG,Executivo,2024-08-27,True,False,4.6,46.0,False
2956,56,1.6,12000.0,São Paulo - SP,Uber/99,2024-06-01,True,False,3.1,58.0,False
2957,31,0.5,1547.55,Rio de Janeiro - RJ,Uber/99,2024-07-05,True,False,4.1,20.0,True
2958,22,0.6,3314.24,Brasília - DF,Uber/99,2024-03-15,True,False,5.0,37.0,False
2959,33,0.5,2062.92,Belo Horizonte - MG,Uber/99,2024-09-28,True,False,4.0,55.0,False
2960,36,2.5,6443.55,Brasília - DF,Uber/99,2024-02-12,True,False,5.0,29.0,False
2961,43,0.8,8740.78,São Paulo - SP,Uber/99,2024-04-28,True,False,4.4,50.0,False
2962,43,1.0,2451.22,Rio de Janeiro - RJ,Uber/99,2024-11-14,True,True,3.7,55.0,False
2963,44,3.5,1854.6,Brasília - DF,Uber/99,2024-03-07,True,False,5.0,59.0,False
2964,27,7.3,1600.36,Salvador - BA,Delivery,2024-11-23,True,False,4.9,44.0,False
2965,43,9.1,6796.84,São Paulo - SP,Delivery,2024-05-02,True,False,3.7,56.0,False
2966,38,1.8,3761.31,Belo Horizonte - MG,Delivery,2024-04-15,True,False,4.2,55.0,False
2967,28,0.5,3434.68,Brasília - DF,Executivo,2024-10-16,True,False,2.8,44.0,False
2968,30,0.5,1983.78,São Paulo - SP,Uber/99,2024-01-15,True,False,4.9,46.0,False
2969,21,0.8,6323.3,Salvador - BA,Uber/99,2024-02-05,True,False,4.3,26.0,False
2970,30,0.5,5107.91,São Paulo - SP,Delivery,2024-10-27,True,False,3.5,33.0,False
2971,29,9.6,12000.0,Belo Horizonte - MG,Turismo,2024-09-05,True,False,4.2,70.0,False
2972,32,2.4,3227.37,Curitiba - PR,Uber/99,2024-04-29,True,False,4.3,55.0,False
2973,50,4.1,3000.92,Curitiba - PR,Uber/99,2024-06-03,True,False,4.3,50.0,True
2974,42,0.5,2406.84,Brasília - DF,Uber/99,2024-07-30,True,False,5.0,66.0,False
2975,54,4.1,2031.74,Brasília - DF,Uber/99,2024-12-09,True,False,3.7,34.0,True
2976,24,2.1,4904.66,Curitiba - PR,Uber/99,2024-12-23,True,False,3.9,60.0,False
2977,49,9.0,5284.47,São Paulo - SP,Uber/99,2024-07-02,True,False,4.6,64.0,False
2978,30,0.9,11059.49,São Paulo - SP,Executivo,2024-08-04,True,False,4.6,34.0,False
2979,59,3.0,4592.88,Salvador - BA,Uber/99,2024-08-08,True,False,3.4,32.0,False
2980,33,6.5,5845.43,São Paulo - SP,Delivery,2024-07-08,True,False,3.6,26.0,False
2981,46,1.3,2247.22,São Paulo - SP,Uber/99,2024-01-19,True,False,3.7,54.0,False
2982,37,0.5,1764.79,Salvador - BA,Uber/99,2024-06-22,True,False,4.3,33.0,False
2983,27,0.6,5320.16,Curitiba - PR,Uber/99,2024-07-29,True,False,3.4,40.0,False
2984,38,6.6,1500.0,Brasília - DF,Uber/99,2024-12-07,True,False,4.6,20.0,True
2985,33,4.8,2424.98,São Paulo - SP,Delivery,2024-01-04,True,False,3.7,40.0,False
2986,33,6.9,2538.99,Belo Horizonte - MG,Uber/99,2024-10-30,True,False,4.6,52.0,False
2987,38,6.4,5602.47,São Paulo - SP,Uber/99,2024-07-28,True,False,4.3,59.0,True
2988,38,5.0,2398.48,São Paulo - SP,Uber/99,2024-09-12,True,False,3.7,54.0,False
2989,38,0.5,3085.09,Belo Horizonte - MG,Turismo,2024-06-24,True,False,5.0,32.0,True
2990,30,1.1,5548.58,Rio de Janeiro - RJ,Uber/99,2024-03-13,True,False,4.3,49.0,False
2991,59,2.3,8412.54,Brasília - DF,Uber/99,2024-11-11,True,True,4.3,42.0,False
2992,31,3.7,7306.29,São Paulo - SP,Turismo,2024-02-27,True,False,4.2,39.0,False
2993,38,8.6,3237.25,Rio de Janeiro - RJ,Uber/99,2024-03-04,True,False,4.2,55.0,True
2994,53,11.0,6158.31,Brasília - DF,Turismo,2024-09-26,True,False,3.6,20.0,False
2995,59,1.6,5540.05,Rio de Janeiro - RJ,Uber/99,2024-12-17,True,False,5.0,32.0,False
2996,24,0.5,3847.17,Rio de Janeiro - RJ,Uber/99,2024-09-27,True,True,4.0,43.0,False
2997,31,1.0,3911.77,São Paulo - SP,Uber/99,2024-10-25,True,True,3.8,33.0,False
2998,46,1.1,1500.0,Rio de Janeiro - RJ,Uber/99,2024-12-11,True,False,3.7,63.0,False
2999,26,1.4,4705.73,Curitiba - PR,Delivery,2024-04-12,True,False,4.7,51.0,True
3000,26,0.8,12000.0,Curitiba - PR,Delivery,2024-01-23,True,False,3.8,56.0,True
3001,49,3.4,5122.14,Belo Horizonte - MG,Uber/99,2024-10-05,True,True,4.6,48.0,False
3002,56,2.9,2863.48,Belo Horizonte - MG,Delivery,2024-11-29,True,False,3.7,38.0,False
3003,48,0.5,7151.63,Brasília - DF,Uber/99,2024-12-16,True,False,5.0,25.0,True
3004,45,2.6,9872.76,Rio de Janeiro - RJ,Uber/99,2024-08-03,True,False,4.4,33.0,False
3005,55,0.7,5913.99,Rio de Janeiro - RJ,Uber/99,2024-11-12,True,False,5.0,54.0,False
3006,50,4.7,8470.48,Rio de Janeiro - RJ,Delivery,2024-10-03,True,False,3.6,42.0,False
3007,27,0.5,4135.15,São Paulo - SP,Delivery,2024-02-06,True,True,4.5,36.0,False
3008,47,1.2,5014.71,Belo Horizonte - MG,Uber/99,2024-03-11,True,True,4.8,34.0,False
3009,31,0.8,6379.06,Curitiba - PR,Uber/99,2024-01-19,True,False,5.0,31.0,False
3010,42,1.3,4211.55,Curitiba - PR,Delivery,2024-09-13,True,False,3.3,60.0,True
3011,49,0.5,4247.08,São Paulo - SP,Uber/99,2024-05-16,True,False,4.4,40.0,False
3012,30,2.6,1961.07,Rio de Janeiro - RJ,Uber/99,2024-07-07,True,False,4.0,38.0,False
3013,36,4.2,2876.74,Rio de Janeiro - RJ,Uber/99,2024-12-27,True,False,4.2,39.0,True
3014,39,1.6,2266.24,São Paulo - SP,Uber/99,2024-02-08,True,False,4.0,49.0,False
3015,39,14.4,3517.1,São Paulo - SP,Uber/99,2024-10-26,True,False,4.0,32.0,False
3016,52,0.5,2775.95,Belo Horizonte - MG,Uber/99,2024-02-26,True,False,4.3,47.0,False
3017,27,4.5,3952.7,Curitiba - PR,Uber/99,2024-02-08,True,False,4.8,25.0,False
3018,30,1.8,2656.94,São Paulo - SP,Delivery,2024-07-08,True,False,4.5,25.0,True
3019,26,5.2,1500.0,Rio de Janeiro - RJ,Uber/99,2024-05-02,True,False,4.9,45.0,True
3020,43,0.5,4417.02,Curitiba - PR,Turismo,2024-01-19,True,False,4.0,54.0,False
3021,28,2.9,4165.63,São Paulo - SP,Uber/99,2024-07-06,True,True,3.7,42.0,True
3022,49,3.5,2275.94,Brasília - DF,Uber/99,2024-02-28,True,True,3.1,49.0,True
3023,47,1.7,7483.93,São Paulo - SP,Delivery,2024-10-21,True,False,4.2,54.0,False
3024,30,5.5,5974.32,Belo Horizonte - MG,Delivery,2024-08-26,True,False,4.1,54.0,True
3025,49,4.7,1500.0,São Paulo - SP,Uber/99,2024-07-08,True,False,3.9,42.0,False
3026,30,1.9,4435.8,Rio de Janeiro - RJ,Uber/99,2024-06-25,True,False,5.0,33.0,False
3027,31,0.7,3215.16,Rio de Janeiro - RJ,Uber/99,2024-12-20,True,False,4.7,37.0,True
3028,49,0.5,2986.7,Salvador - BA,Executivo,2024-10-09,True,False,3.8,33.0,True
3029,23,6.4,3858.06,Brasília - DF,Uber/99,2024-06-08,True,False,4.1,40.0,False
3030,59,4.3,1500.0,Salvador - BA,Uber/99,2024-07-26,True,False,3.7,51.0,True
3031,41,0.5,2668.61,Brasília - DF,Turismo,2024-01-23,True,False,4.0,25.0,False
3032,21,1.4,6488.01,São Paulo - SP,Delivery,2024-03-12,True,False,4.3,45.0,False
3033,47,2.2,1693.3,São Paulo - SP,Uber/99,2024-01-28,True,False,3.3,24.0,False
3034,26,2.8,1820.82,Belo Horizonte - MG,Uber/99,2024-04-10,True,False,3.1,43.0,False
3035,40,3.9,3756.54,São Paulo - SP,Uber/99,2024-04-10,True,False,4.0,54.0,False
3036,33,0.9,1861.76,Brasília - DF,Uber/99,2024-12-04,True,True,3.6,34.0,False
3037,31,1.2,3812.94,Salvador - BA,Delivery,2024-06-18,True,False,4.3,32.0,False
3038,53,2.4,2552.65,São Paulo - SP,Uber/99,2024-09-17,True,False,3.5,69.0,True
3039,22,1.1,4285.04,São Paulo - SP,Uber/99,2024-07-27,True,False,5.0,60.0,False
3040,25,4.5,6487.05,Rio de Janeiro - RJ,Delivery,2024-09-14,True,False,5.0,42.0,True
3041,32,4.4,3437.38,São Paulo - SP,Uber/99,2024-08-02,True,False,5.0,28.0,True
3042,32,1.1,4070.43,Brasília - DF,Executivo,2024-03-03,True,False,5.0,37.0,False
3043,41,0.5,1669.92,São Paulo - SP,Uber/99,2024-08-19,True,False,5.0,51.0,False
3044,39,1.1,1500.0,Brasília - DF,Uber/99,2024-04-17,True,True,4.0,43.0,False
3045,38,0.5,2171.07,Curitiba - PR,Uber/99,2024-12-16,True,False,4.3,60.0,True
3046,45,2.0,3164.92,Curitiba - PR,Executivo,2024-08-06,True,False,4.3,39.0,False
3047,44,2.4,6399.91,Belo Horizonte - MG,Uber/99,2024-12-11,True,True,4.9,35.0,True
3048,31,0.6,1500.0,São Paulo - SP,Executivo,2024-08-31,True,False,3.1,38.0,True
3049,21,1.2,2088.0,Belo Horizonte - MG,Uber/99,2024-12-01,True,False,3.8,37.0,False
3050,40,3.2,4603.22,São Paulo - SP,Uber/99,2024-06-29,True,False,5.0,53.0,False
3051,32,0.5,11312.73,Rio de Janeiro - RJ,Delivery,2024-08-14,True,False,5.0,44.0,True
3052,31,0.5,4943.17,São Paulo - SP,Uber/99,2024-07-05,True,False,4.6,55.0,False
3053,45,3.8,2138.16,Brasília - DF,Uber/99,2024-03-14,True,True,3.9,35.0,True
3054,21,15.0,3376.99,São Paulo - SP,Uber/99,2024-06-24,True,False,3.7,27.0,False
3055,49,1.1,1500.0,Belo Horizonte - MG,Delivery,2024-09-25,True,False,4.1,30.0,False
3056,26,1.0,5964.29,São Paulo - SP,Uber/99,2024-04-01,True,False,4.0,47.0,False
3057,40,4.0,5811.38,São Paulo - SP,Delivery,2024-11-04,True,False,3.5,46.0,False
3058,21,5.9,4629.9,Rio de Janeiro - RJ,Executivo,2024-05-08,True,False,3.4,58.0,True
3059,45,2.5,1500.0,Salvador - BA,Delivery,2024-12-05,True,False,4.6,64.0,True
3060,32,1.4,2077.28,Rio de Janeiro - RJ,Uber/99,2024-10-07,True,False,4.4,35.0,True
3061,23,1.8,7569.42,Curitiba - PR,Uber/99,2024-10-26,True,False,4.8,51.0,False
3062,33,0.5,6331.75,São Paulo - SP,Uber/99,2024-03-15,True,False,4.5,51.0,False
3063,58,4.8,2606.95,São Paulo - SP,Uber/99,2024-02-17,True,False,4.5,64.0,False
3064,25,0.8,2042.48,São Paulo - SP,Uber/99,2024-05-31,True,False,3.3,40.0,False
3065,49,1.5,2302.17,São Paulo - SP,Uber/99,2024-05-22,True,False,4.1,57.0,False
3066,29,0.5,3430.04,Salvador - BA,Uber/99,2024-06-24,True,True,3.4,52.0,False
3067,45,2.9,1500.0,São Paulo - SP,Uber/99,2024-05-11,True,False,4.2,32.0,True
3068,43,5.2,12000.0,São Paulo - SP,Uber/99,2024-03-09,True,False,3.7,45.0,False
3069,34,1.6,8387.49,São Paulo - SP,Executivo,2024-04-12,True,False,4.9,49.0,True
3070,59,1.5,2335.78,Curitiba - PR,Uber/99,2024-01-13,True,False,4.8,46.0,True
3071,53,7.4,3378.89,São Paulo - SP,Uber/99,2024-10-17,True,True,3.9,37.0,False
3072,53,11.1,3676.35,Brasília - DF,Uber/99,2024-12-09,True,False,2.5,39.0,False
3073,40,5.6,3697.0,Brasília - DF,Uber/99,2024-08-22,True,False,5.0,26.0,False
3074,48,2.8,2865.19,São Paulo - SP,Delivery,2024-11-13,True,False,4.1,36.0,False
3075,32,4.7,12000.0,São Paulo - SP,Uber/99,2024-09-27,True,False,4.3,48.0,False
3076,40,3.1,3760.49,São Paulo - SP,Delivery,2024-06-05,True,False,3.5,39.0,True
3077,29,2.8,3754.61,São Paulo - SP,Delivery,2024-04-06,True,False,4.7,49.0,False
